date,state,fips,cases,deaths,case_day,death_day
3/21/2020,Puerto Rico,72,21,1,7,1
3/22/2020,Puerto Rico,72,23,1,2,0
3/23/2020,Puerto Rico,72,31,2,8,1
3/24/2020,Puerto Rico,72,39,2,8,0
3/25/2020,Puerto Rico,72,51,2,12,0
3/26/2020,Puerto Rico,72,64,2,13,0
3/27/2020,Puerto Rico,72,79,3,15,1
3/28/2020,Puerto Rico,72,100,3,21,0
3/29/2020,Puerto Rico,72,127,5,27,2
3/30/2020,Puerto Rico,72,174,6,47,1
3/31/2020,Puerto Rico,72,239,8,65,2
4/1/2020,Puerto Rico,72,286,11,47,3
4/2/2020,Puerto Rico,72,316,12,30,1
4/3/2020,Puerto Rico,72,378,15,62,3
4/4/2020,Puerto Rico,72,452,18,74,3
4/5/2020,Puerto Rico,72,475,20,23,2
4/6/2020,Puerto Rico,72,513,21,38,1
4/7/2020,Puerto Rico,72,573,23,60,2
4/8/2020,Puerto Rico,72,620,24,47,1
4/9/2020,Puerto Rico,72,683,33,63,9
4/10/2020,Puerto Rico,72,725,39,42,6
4/11/2020,Puerto Rico,72,788,42,63,3
4/12/2020,Puerto Rico,72,897,44,109,2
4/13/2020,Puerto Rico,72,903,45,6,1
4/14/2020,Puerto Rico,72,923,45,20,0
4/15/2020,Puerto Rico,72,974,51,51,6
4/16/2020,Puerto Rico,72,1043,56,69,5
4/17/2020,Puerto Rico,72,1068,58,25,2
4/18/2020,Puerto Rico,72,1118,60,50,2
4/19/2020,Puerto Rico,72,1213,41,95,-19
4/20/2020,Puerto Rico,72,1252,42,39,1
4/21/2020,Puerto Rico,72,915,43,-337,1
4/22/2020,Puerto Rico,72,915,46,0,3
4/23/2020,Puerto Rico,72,1230,69,315,23
4/24/2020,Puerto Rico,72,1276,77,46,8
4/25/2020,Puerto Rico,72,1307,83,31,6
4/26/2020,Puerto Rico,72,1371,84,64,1
4/27/2020,Puerto Rico,72,1388,84,17,0
4/28/2020,Puerto Rico,72,1400,86,12,2
4/29/2020,Puerto Rico,72,1465,86,65,0
4/30/2020,Puerto Rico,72,1537,92,72,6
5/1/2020,Puerto Rico,72,1573,94,36,2
5/2/2020,Puerto Rico,72,1755,95,182,1
5/3/2020,Puerto Rico,72,1806,97,51,2
5/4/2020,Puerto Rico,72,1875,97,69,0
5/5/2020,Puerto Rico,72,1924,99,49,2
5/6/2020,Puerto Rico,72,1968,99,44,0
5/7/2020,Puerto Rico,72,2031,102,63,3
5/8/2020,Puerto Rico,72,2156,107,125,5
5/9/2020,Puerto Rico,72,2173,108,17,1
5/10/2020,Puerto Rico,72,2198,111,25,3
5/11/2020,Puerto Rico,72,2256,113,58,2
5/12/2020,Puerto Rico,72,2299,114,43,1
5/13/2020,Puerto Rico,72,2329,115,30,1
5/14/2020,Puerto Rico,72,2427,117,98,2
5/15/2020,Puerto Rico,72,2542,122,115,5
5/16/2020,Puerto Rico,72,2589,122,47,0
5/17/2020,Puerto Rico,72,2646,123,57,1
5/18/2020,Puerto Rico,72,2710,124,64,1
5/19/2020,Puerto Rico,72,2805,124,95,0
5/20/2020,Puerto Rico,72,2866,125,61,1
5/21/2020,Puerto Rico,72,2913,126,47,1
5/22/2020,Puerto Rico,72,3030,126,117,0
5/23/2020,Puerto Rico,72,3100,127,70,1
5/24/2020,Puerto Rico,72,3189,127,89,0
5/25/2020,Puerto Rico,72,3260,129,71,2
5/26/2020,Puerto Rico,72,3324,129,64,0
5/27/2020,Puerto Rico,72,3397,129,73,0
5/28/2020,Puerto Rico,72,3486,131,89,2
5/29/2020,Puerto Rico,72,3647,132,161,1
5/30/2020,Puerto Rico,72,3718,133,71,1
5/31/2020,Puerto Rico,72,3776,136,58,3
6/1/2020,Puerto Rico,72,3873,136,97,0
6/2/2020,Puerto Rico,72,3935,138,62,2
6/3/2020,Puerto Rico,72,4023,140,88,2
6/4/2020,Puerto Rico,72,4508,140,485,0
6/5/2020,Puerto Rico,72,4620,141,112,1
6/6/2020,Puerto Rico,72,4915,142,295,1
6/7/2020,Puerto Rico,72,4985,142,70,0
6/8/2020,Puerto Rico,72,5046,142,61,0
6/9/2020,Puerto Rico,72,5185,142,139,0
3/1/2020,Rhode Island,44,2,0,2,0
3/2/2020,Rhode Island,44,2,0,0,0
3/3/2020,Rhode Island,44,2,0,0,0
3/4/2020,Rhode Island,44,2,0,0,0
3/5/2020,Rhode Island,44,2,0,0,0
3/6/2020,Rhode Island,44,3,0,1,0
3/7/2020,Rhode Island,44,3,0,0,0
3/8/2020,Rhode Island,44,3,0,0,0
3/9/2020,Rhode Island,44,3,0,0,0
3/10/2020,Rhode Island,44,5,0,2,0
3/11/2020,Rhode Island,44,5,0,0,0
3/12/2020,Rhode Island,44,5,0,0,0
3/13/2020,Rhode Island,44,20,0,15,0
3/14/2020,Rhode Island,44,20,0,0,0
3/15/2020,Rhode Island,44,20,0,0,0
3/16/2020,Rhode Island,44,21,0,1,0
3/17/2020,Rhode Island,44,23,0,2,0
3/18/2020,Rhode Island,44,33,0,10,0
3/19/2020,Rhode Island,44,44,0,11,0
3/20/2020,Rhode Island,44,44,0,0,0
3/21/2020,Rhode Island,44,66,0,22,0
3/22/2020,Rhode Island,44,83,0,17,0
3/23/2020,Rhode Island,44,106,0,23,0
3/24/2020,Rhode Island,44,124,0,18,0
3/25/2020,Rhode Island,44,132,0,8,0
3/26/2020,Rhode Island,44,165,0,33,0
3/27/2020,Rhode Island,44,203,0,38,0
3/28/2020,Rhode Island,44,239,2,36,2
3/29/2020,Rhode Island,44,294,3,55,1
3/30/2020,Rhode Island,44,408,4,114,1
3/31/2020,Rhode Island,44,488,8,80,4
4/1/2020,Rhode Island,44,566,10,78,2
4/2/2020,Rhode Island,44,657,12,91,2
4/3/2020,Rhode Island,44,711,14,54,2
4/4/2020,Rhode Island,44,806,17,95,3
4/5/2020,Rhode Island,44,922,25,116,8
4/6/2020,Rhode Island,44,1082,27,160,2
4/7/2020,Rhode Island,44,1229,30,147,3
4/8/2020,Rhode Island,44,1450,35,221,5
4/9/2020,Rhode Island,44,1727,43,277,8
4/10/2020,Rhode Island,44,2015,49,288,6
4/11/2020,Rhode Island,44,2349,56,334,7
4/12/2020,Rhode Island,44,2665,63,316,7
4/13/2020,Rhode Island,44,2976,73,311,10
4/14/2020,Rhode Island,44,3251,80,275,7
4/15/2020,Rhode Island,44,3529,87,278,7
4/16/2020,Rhode Island,44,3838,105,309,18
4/17/2020,Rhode Island,44,4177,118,339,13
4/18/2020,Rhode Island,44,4491,137,314,19
4/19/2020,Rhode Island,44,4706,150,215,13
4/20/2020,Rhode Island,44,5090,155,384,5
4/21/2020,Rhode Island,44,5500,171,410,16
4/22/2020,Rhode Island,44,5841,181,341,10
4/23/2020,Rhode Island,44,6256,189,415,8
4/24/2020,Rhode Island,44,6699,202,443,13
4/25/2020,Rhode Island,44,7129,215,430,13
4/26/2020,Rhode Island,44,7439,226,310,11
4/27/2020,Rhode Island,44,7708,233,269,7
4/28/2020,Rhode Island,44,7926,239,218,6
4/29/2020,Rhode Island,44,8247,251,321,12
4/30/2020,Rhode Island,44,8621,266,374,15
5/1/2020,Rhode Island,44,8962,279,341,13
5/2/2020,Rhode Island,44,9289,296,327,17
5/3/2020,Rhode Island,44,9477,320,188,24
5/4/2020,Rhode Island,44,9652,341,175,21
5/5/2020,Rhode Island,44,9933,355,281,14
5/6/2020,Rhode Island,44,10205,370,272,15
5/7/2020,Rhode Island,44,10530,388,325,18
5/8/2020,Rhode Island,44,10779,399,249,11
5/9/2020,Rhode Island,44,10989,418,210,19
5/10/2020,Rhode Island,44,11274,422,285,4
5/11/2020,Rhode Island,44,11450,430,176,8
5/12/2020,Rhode Island,44,11614,444,164,14
5/13/2020,Rhode Island,44,11835,462,221,18
5/14/2020,Rhode Island,44,12016,468,181,6
5/15/2020,Rhode Island,44,12219,479,203,11
5/16/2020,Rhode Island,44,12434,489,215,10
5/17/2020,Rhode Island,44,12674,499,240,10
5/18/2020,Rhode Island,44,12795,506,121,7
5/19/2020,Rhode Island,44,12951,532,156,26
5/20/2020,Rhode Island,44,13356,538,405,6
5/21/2020,Rhode Island,44,13571,556,215,18
5/22/2020,Rhode Island,44,13736,579,165,23
5/23/2020,Rhode Island,44,13952,597,216,18
5/24/2020,Rhode Island,44,14065,608,113,11
5/25/2020,Rhode Island,44,14065,608,0,0
5/26/2020,Rhode Island,44,14210,634,145,26
5/27/2020,Rhode Island,44,14353,655,143,21
5/28/2020,Rhode Island,44,14494,677,141,22
5/29/2020,Rhode Island,44,14635,693,141,16
5/30/2020,Rhode Island,44,14819,711,184,18
5/31/2020,Rhode Island,44,14928,718,109,7
6/1/2020,Rhode Island,44,14991,720,63,2
6/2/2020,Rhode Island,44,15112,732,121,12
6/3/2020,Rhode Island,44,15219,742,107,10
6/4/2020,Rhode Island,44,15325,756,106,14
6/5/2020,Rhode Island,44,15441,772,116,16
6/6/2020,Rhode Island,44,15441,772,0,0
6/7/2020,Rhode Island,44,15441,772,0,0
6/8/2020,Rhode Island,44,15642,799,201,27
6/9/2020,Rhode Island,44,15691,808,49,9
3/6/2020,South Carolina,45,2,0,2,0
3/7/2020,South Carolina,45,2,0,0,0
3/8/2020,South Carolina,45,6,0,4,0
3/9/2020,South Carolina,45,7,0,1,0
3/10/2020,South Carolina,45,9,0,2,0
3/11/2020,South Carolina,45,10,0,1,0
3/12/2020,South Carolina,45,12,0,2,0
3/13/2020,South Carolina,45,13,0,1,0
3/14/2020,South Carolina,45,19,0,6,0
3/15/2020,South Carolina,45,28,0,9,0
3/16/2020,South Carolina,45,33,1,5,1
3/17/2020,South Carolina,45,47,1,14,0
3/18/2020,South Carolina,45,60,1,13,0
3/19/2020,South Carolina,45,81,1,21,0
3/20/2020,South Carolina,45,126,3,45,2
3/21/2020,South Carolina,45,172,3,46,0
3/22/2020,South Carolina,45,194,3,22,0
3/23/2020,South Carolina,45,299,5,105,2
3/24/2020,South Carolina,45,342,7,43,2
3/25/2020,South Carolina,45,424,7,82,0
3/26/2020,South Carolina,45,456,9,32,2
3/27/2020,South Carolina,45,539,13,83,4
3/28/2020,South Carolina,45,660,15,121,2
3/29/2020,South Carolina,45,774,16,114,1
3/30/2020,South Carolina,45,925,18,151,2
3/31/2020,South Carolina,45,1083,22,158,4
4/1/2020,South Carolina,45,1293,26,210,4
4/2/2020,South Carolina,45,1554,31,261,5
4/3/2020,South Carolina,45,1700,34,146,3
4/4/2020,South Carolina,45,1917,40,217,6
4/5/2020,South Carolina,45,2049,44,132,4
4/6/2020,South Carolina,45,2232,48,183,4
4/7/2020,South Carolina,45,2417,51,185,3
4/8/2020,South Carolina,45,2552,63,135,12
4/9/2020,South Carolina,45,2792,67,240,4
4/10/2020,South Carolina,45,3065,72,273,5
4/11/2020,South Carolina,45,3207,80,142,8
4/12/2020,South Carolina,45,3319,82,112,2
4/13/2020,South Carolina,45,3439,87,120,5
4/14/2020,South Carolina,45,3553,97,114,10
4/15/2020,South Carolina,45,3656,107,103,10
4/16/2020,South Carolina,45,3931,109,275,2
4/17/2020,South Carolina,45,4086,116,155,7
4/18/2020,South Carolina,45,4246,119,160,3
4/19/2020,South Carolina,45,4377,120,131,1
4/20/2020,South Carolina,45,4439,124,62,4
4/21/2020,South Carolina,45,4608,135,169,11
4/22/2020,South Carolina,45,4761,140,153,5
4/23/2020,South Carolina,45,4917,150,156,10
4/24/2020,South Carolina,45,5070,157,153,7
4/25/2020,South Carolina,45,5253,166,183,9
4/26/2020,South Carolina,45,5490,174,237,8
4/27/2020,South Carolina,45,5613,177,123,3
4/28/2020,South Carolina,45,5735,192,122,15
4/29/2020,South Carolina,45,5881,232,146,40
4/30/2020,South Carolina,45,6095,244,214,12
5/1/2020,South Carolina,45,6258,256,163,12
5/2/2020,South Carolina,45,6489,267,231,11
5/3/2020,South Carolina,45,6626,275,137,8
5/4/2020,South Carolina,45,6757,283,131,8
5/5/2020,South Carolina,45,6841,296,84,13
5/6/2020,South Carolina,45,6936,305,95,9
5/7/2020,South Carolina,45,7142,316,206,11
5/8/2020,South Carolina,45,7367,320,225,4
5/9/2020,South Carolina,45,7531,330,164,10
5/10/2020,South Carolina,45,7653,331,122,1
5/11/2020,South Carolina,45,7792,346,139,15
5/12/2020,South Carolina,45,7927,355,135,9
5/13/2020,South Carolina,45,8030,362,103,7
5/14/2020,South Carolina,45,8189,371,159,9
5/15/2020,South Carolina,45,8407,380,218,9
5/16/2020,South Carolina,45,8661,380,254,0
5/17/2020,South Carolina,45,8816,385,155,5
5/18/2020,South Carolina,45,8942,391,126,6
5/19/2020,South Carolina,45,9056,399,114,8
5/20/2020,South Carolina,45,9175,407,119,8
5/21/2020,South Carolina,45,9379,416,204,9
5/22/2020,South Carolina,45,9638,419,259,3
5/23/2020,South Carolina,45,9895,425,257,6
5/24/2020,South Carolina,45,10096,435,201,10
5/25/2020,South Carolina,45,10178,440,82,5
5/26/2020,South Carolina,45,10416,446,238,6
5/27/2020,South Carolina,45,10623,466,207,20
5/28/2020,South Carolina,45,10788,470,165,4
5/29/2020,South Carolina,45,11131,483,343,13
5/30/2020,South Carolina,45,11394,487,263,4
5/31/2020,South Carolina,45,11861,494,467,7
6/1/2020,South Carolina,45,12148,500,287,6
6/2/2020,South Carolina,45,12415,501,267,1
6/3/2020,South Carolina,45,12651,518,236,17
6/4/2020,South Carolina,45,13005,525,354,7
6/5/2020,South Carolina,45,13453,538,448,13
6/6/2020,South Carolina,45,13916,545,463,7
6/7/2020,South Carolina,45,14286,546,370,1
6/8/2020,South Carolina,45,14800,557,514,11
6/9/2020,South Carolina,45,15228,568,428,11
3/10/2020,South Dakota,46,5,1,5,1
3/11/2020,South Dakota,46,8,1,3,0
3/12/2020,South Dakota,46,8,1,0,0
3/13/2020,South Dakota,46,9,1,1,0
3/14/2020,South Dakota,46,9,1,0,0
3/15/2020,South Dakota,46,9,1,0,0
3/16/2020,South Dakota,46,10,1,1,0
3/17/2020,South Dakota,46,11,1,1,0
3/18/2020,South Dakota,46,11,1,0,0
3/19/2020,South Dakota,46,14,1,3,0
3/20/2020,South Dakota,46,14,1,0,0
3/21/2020,South Dakota,46,14,1,0,0
3/22/2020,South Dakota,46,21,1,7,0
3/23/2020,South Dakota,46,28,1,7,0
3/24/2020,South Dakota,46,30,1,2,0
3/25/2020,South Dakota,46,41,1,11,0
3/26/2020,South Dakota,46,46,1,5,0
3/27/2020,South Dakota,46,58,1,12,0
3/28/2020,South Dakota,46,68,1,10,0
3/29/2020,South Dakota,46,90,1,22,0
3/30/2020,South Dakota,46,100,1,10,0
3/31/2020,South Dakota,46,107,1,7,0
4/1/2020,South Dakota,46,128,2,21,1
4/2/2020,South Dakota,46,165,2,37,0
4/3/2020,South Dakota,46,187,2,22,0
4/4/2020,South Dakota,46,212,2,25,0
4/5/2020,South Dakota,46,240,2,28,0
4/6/2020,South Dakota,46,288,4,48,2
4/7/2020,South Dakota,46,320,6,32,2
4/8/2020,South Dakota,46,393,6,73,0
4/9/2020,South Dakota,46,447,6,54,0
4/10/2020,South Dakota,46,536,6,89,0
4/11/2020,South Dakota,46,626,6,90,0
4/12/2020,South Dakota,46,729,6,103,0
4/13/2020,South Dakota,46,867,6,138,0
4/14/2020,South Dakota,46,987,6,120,0
4/15/2020,South Dakota,46,1167,6,180,0
4/16/2020,South Dakota,46,1310,7,143,1
4/17/2020,South Dakota,46,1410,7,100,0
4/18/2020,South Dakota,46,1541,7,131,0
4/19/2020,South Dakota,46,1635,7,94,0
4/20/2020,South Dakota,46,1685,7,50,0
4/21/2020,South Dakota,46,1755,8,70,1
4/22/2020,South Dakota,46,1858,9,103,1
4/23/2020,South Dakota,46,1956,9,98,0
4/24/2020,South Dakota,46,2040,10,84,1
4/25/2020,South Dakota,46,2147,10,107,0
4/26/2020,South Dakota,46,2213,11,66,1
4/27/2020,South Dakota,46,2246,11,33,0
4/28/2020,South Dakota,46,2314,11,68,0
4/29/2020,South Dakota,46,2375,13,61,2
4/30/2020,South Dakota,46,2450,17,75,4
5/1/2020,South Dakota,46,2525,21,75,4
5/2/2020,South Dakota,46,2587,21,62,0
5/3/2020,South Dakota,46,2630,21,43,0
5/4/2020,South Dakota,46,2667,21,37,0
5/5/2020,South Dakota,46,2720,24,53,3
5/6/2020,South Dakota,46,2779,29,59,5
5/7/2020,South Dakota,46,2905,31,126,2
5/8/2020,South Dakota,46,3144,31,239,0
5/9/2020,South Dakota,46,3393,34,249,3
5/10/2020,South Dakota,46,3517,34,124,0
5/11/2020,South Dakota,46,3614,34,97,0
5/12/2020,South Dakota,46,3663,39,49,5
5/13/2020,South Dakota,46,3732,39,69,0
5/14/2020,South Dakota,46,3792,43,60,4
5/15/2020,South Dakota,46,3887,44,95,1
5/16/2020,South Dakota,46,3959,44,72,0
5/17/2020,South Dakota,46,3987,44,28,0
5/18/2020,South Dakota,46,4027,44,40,0
5/19/2020,South Dakota,46,4085,46,58,2
5/20/2020,South Dakota,46,4177,46,92,0
5/21/2020,South Dakota,46,4177,47,0,1
5/22/2020,South Dakota,46,4356,50,179,3
5/23/2020,South Dakota,46,4468,50,112,0
5/24/2020,South Dakota,46,4563,50,95,0
5/25/2020,South Dakota,46,4586,50,23,0
5/26/2020,South Dakota,46,4653,50,67,0
5/27/2020,South Dakota,46,4710,54,57,4
5/28/2020,South Dakota,46,4793,54,83,0
5/29/2020,South Dakota,46,4866,59,73,5
5/30/2020,South Dakota,46,4960,62,94,3
5/31/2020,South Dakota,46,4993,62,33,0
6/1/2020,South Dakota,46,5034,62,41,0
6/2/2020,South Dakota,46,5067,62,33,0
6/3/2020,South Dakota,46,5162,62,95,0
6/4/2020,South Dakota,46,5247,64,85,2
6/5/2020,South Dakota,46,5277,65,30,1
6/6/2020,South Dakota,46,5367,65,90,0
6/7/2020,South Dakota,46,5438,65,71,0
6/8/2020,South Dakota,46,5471,65,33,0
6/9/2020,South Dakota,46,5523,68,52,3
3/5/2020,Tennessee,47,1,0,1,0
3/6/2020,Tennessee,47,1,0,0,0
3/7/2020,Tennessee,47,1,0,0,0
3/8/2020,Tennessee,47,3,0,2,0
3/9/2020,Tennessee,47,4,0,1,0
3/10/2020,Tennessee,47,7,0,3,0
3/11/2020,Tennessee,47,8,0,1,0
3/12/2020,Tennessee,47,18,0,10,0
3/13/2020,Tennessee,47,26,0,8,0
3/14/2020,Tennessee,47,32,0,6,0
3/15/2020,Tennessee,47,39,0,7,0
3/16/2020,Tennessee,47,52,0,13,0
3/17/2020,Tennessee,47,73,0,21,0
3/18/2020,Tennessee,47,98,0,25,0
3/19/2020,Tennessee,47,155,0,57,0
3/20/2020,Tennessee,47,237,0,82,0
3/21/2020,Tennessee,47,312,2,75,2
3/22/2020,Tennessee,47,424,2,112,0
3/23/2020,Tennessee,47,522,2,98,0
3/24/2020,Tennessee,47,678,2,156,0
3/25/2020,Tennessee,47,806,3,128,1
3/26/2020,Tennessee,47,981,3,175,0
3/27/2020,Tennessee,47,1180,6,199,3
3/28/2020,Tennessee,47,1363,6,183,0
3/29/2020,Tennessee,47,1569,7,206,1
3/30/2020,Tennessee,47,1721,13,152,6
3/31/2020,Tennessee,47,2049,13,328,0
4/1/2020,Tennessee,47,2689,23,640,10
4/2/2020,Tennessee,47,2868,32,179,9
4/3/2020,Tennessee,47,3032,36,164,4
4/4/2020,Tennessee,47,3265,47,233,11
4/5/2020,Tennessee,47,3538,50,273,3
4/6/2020,Tennessee,47,3753,65,215,15
4/7/2020,Tennessee,47,4010,72,257,7
4/8/2020,Tennessee,47,4246,83,236,11
4/9/2020,Tennessee,47,4456,95,210,12
4/10/2020,Tennessee,47,4793,104,337,9
4/11/2020,Tennessee,47,4983,107,190,3
4/12/2020,Tennessee,47,5144,107,161,0
4/13/2020,Tennessee,47,5483,114,339,7
4/14/2020,Tennessee,47,5654,123,171,9
4/15/2020,Tennessee,47,5864,135,210,12
4/16/2020,Tennessee,47,6077,142,213,7
4/17/2020,Tennessee,47,6423,146,346,4
4/18/2020,Tennessee,47,6624,148,201,2
4/19/2020,Tennessee,47,6824,151,200,3
4/20/2020,Tennessee,47,6994,156,170,5
4/21/2020,Tennessee,47,7317,159,323,3
4/22/2020,Tennessee,47,7681,169,364,10
4/23/2020,Tennessee,47,8169,172,488,3
4/24/2020,Tennessee,47,8618,172,449,0
4/25/2020,Tennessee,47,8918,179,300,7
4/26/2020,Tennessee,47,9435,182,517,3
4/27/2020,Tennessee,47,9739,184,304,2
4/28/2020,Tennessee,47,9974,190,235,6
4/29/2020,Tennessee,47,10255,196,281,6
4/30/2020,Tennessee,47,10506,200,251,4
5/1/2020,Tennessee,47,11781,205,1275,5
5/2/2020,Tennessee,47,12376,210,595,5
5/3/2020,Tennessee,47,12871,211,495,1
5/4/2020,Tennessee,47,13283,216,412,5
5/5/2020,Tennessee,47,13555,225,272,9
5/6/2020,Tennessee,47,13737,237,182,12
5/7/2020,Tennessee,47,14108,238,371,1
5/8/2020,Tennessee,47,14276,240,168,2
5/9/2020,Tennessee,47,14675,241,399,1
5/10/2020,Tennessee,47,15060,242,385,1
5/11/2020,Tennessee,47,15423,248,363,6
5/12/2020,Tennessee,47,15777,264,354,16
5/13/2020,Tennessee,47,16261,271,484,7
5/14/2020,Tennessee,47,16588,284,327,13
5/15/2020,Tennessee,47,16917,288,329,4
5/16/2020,Tennessee,47,17204,292,287,4
5/17/2020,Tennessee,47,17391,293,187,1
5/18/2020,Tennessee,47,17767,296,376,3
5/19/2020,Tennessee,47,18301,301,534,5
5/20/2020,Tennessee,47,18534,309,233,8
5/21/2020,Tennessee,47,18970,313,436,4
5/22/2020,Tennessee,47,19364,315,394,2
5/23/2020,Tennessee,47,19765,325,401,10
5/24/2020,Tennessee,47,20116,332,351,7
5/25/2020,Tennessee,47,20533,334,417,2
5/26/2020,Tennessee,47,20960,339,427,5
5/27/2020,Tennessee,47,21360,353,400,14
5/28/2020,Tennessee,47,21763,352,403,-1
5/29/2020,Tennessee,47,22199,356,436,4
5/30/2020,Tennessee,47,22676,360,477,4
5/31/2020,Tennessee,47,22832,360,156,0
6/1/2020,Tennessee,47,23242,361,410,1
6/2/2020,Tennessee,47,24498,378,1256,17
6/3/2020,Tennessee,47,25024,386,526,8
6/4/2020,Tennessee,47,25374,401,350,15
6/5/2020,Tennessee,47,25799,405,425,4
6/6/2020,Tennessee,47,26359,413,560,8
6/7/2020,Tennessee,47,26811,414,452,1
6/8/2020,Tennessee,47,27217,417,406,3
6/9/2020,Tennessee,47,27865,430,648,13
2/12/2020,Texas,48,1,0,1,0
2/13/2020,Texas,48,2,0,1,0
2/14/2020,Texas,48,2,0,0,0
2/15/2020,Texas,48,2,0,0,0
2/16/2020,Texas,48,2,0,0,0
2/17/2020,Texas,48,2,0,0,0
2/18/2020,Texas,48,2,0,0,0
2/19/2020,Texas,48,2,0,0,0
2/20/2020,Texas,48,2,0,0,0
2/21/2020,Texas,48,4,0,2,0
2/22/2020,Texas,48,4,0,0,0
2/23/2020,Texas,48,4,0,0,0
2/24/2020,Texas,48,10,0,6,0
2/25/2020,Texas,48,10,0,0,0
2/26/2020,Texas,48,10,0,0,0
2/27/2020,Texas,48,10,0,0,0
2/28/2020,Texas,48,11,0,1,0
2/29/2020,Texas,48,11,0,0,0
3/1/2020,Texas,48,11,0,0,0
3/2/2020,Texas,48,11,0,0,0
3/3/2020,Texas,48,11,0,0,0
3/4/2020,Texas,48,12,0,1,0
3/5/2020,Texas,48,16,0,4,0
3/6/2020,Texas,48,19,0,3,0
3/7/2020,Texas,48,19,0,0,0
3/8/2020,Texas,48,23,0,4,0
3/9/2020,Texas,48,24,0,1,0
3/10/2020,Texas,48,31,0,7,0
3/11/2020,Texas,48,33,0,2,0
3/12/2020,Texas,48,41,0,8,0
3/13/2020,Texas,48,58,0,17,0
3/14/2020,Texas,48,69,0,11,0
3/15/2020,Texas,48,80,0,11,0
3/16/2020,Texas,48,87,1,7,1
3/17/2020,Texas,48,106,1,19,0
3/18/2020,Texas,48,166,2,60,1
3/19/2020,Texas,48,248,4,82,2
3/20/2020,Texas,48,377,5,129,1
3/21/2020,Texas,48,547,5,170,0
3/22/2020,Texas,48,632,7,85,2
3/23/2020,Texas,48,728,7,96,0
3/24/2020,Texas,48,857,11,129,4
3/25/2020,Texas,48,1119,12,262,1
3/26/2020,Texas,48,1542,21,423,9
3/27/2020,Texas,48,1940,23,398,2
3/28/2020,Texas,48,2158,29,218,6
3/29/2020,Texas,48,2709,35,551,6
3/30/2020,Texas,48,3036,46,327,11
3/31/2020,Texas,48,3570,57,534,11
4/1/2020,Texas,48,4255,63,685,6
4/2/2020,Texas,48,4880,79,625,16
4/3/2020,Texas,48,5669,97,789,18
4/4/2020,Texas,48,6566,124,897,27
4/5/2020,Texas,48,7091,136,525,12
4/6/2020,Texas,48,8104,159,1013,23
4/7/2020,Texas,48,8968,177,864,18
4/8/2020,Texas,48,9897,195,929,18
4/9/2020,Texas,48,11372,228,1475,33
4/10/2020,Texas,48,12290,246,918,18
4/11/2020,Texas,48,13208,265,918,19
4/12/2020,Texas,48,13776,288,568,23
4/13/2020,Texas,48,14487,320,711,32
4/14/2020,Texas,48,15303,365,816,45
4/15/2020,Texas,48,16106,395,803,30
4/16/2020,Texas,48,16928,428,822,33
4/17/2020,Texas,48,18131,461,1203,33
4/18/2020,Texas,48,18927,487,796,26
4/19/2020,Texas,48,19441,503,514,16
4/20/2020,Texas,48,20035,523,594,20
4/21/2020,Texas,48,20949,552,914,29
4/22/2020,Texas,48,21769,571,820,19
4/23/2020,Texas,48,22706,601,937,30
4/24/2020,Texas,48,23650,625,944,24
4/25/2020,Texas,48,24494,662,844,37
4/26/2020,Texas,48,25209,676,715,14
4/27/2020,Texas,48,25963,699,754,23
4/28/2020,Texas,48,26868,738,905,39
4/29/2020,Texas,48,27839,776,971,38
4/30/2020,Texas,48,29072,828,1233,52
5/1/2020,Texas,48,30342,853,1270,25
5/2/2020,Texas,48,31433,875,1091,22
5/3/2020,Texas,48,32299,890,866,15
5/4/2020,Texas,48,33134,914,835,24
5/5/2020,Texas,48,34286,955,1152,41
5/6/2020,Texas,48,35441,985,1155,30
5/7/2020,Texas,48,36682,1016,1241,31
5/8/2020,Texas,48,37943,1059,1261,43
5/9/2020,Texas,48,38849,1086,906,27
5/10/2020,Texas,48,40037,1110,1188,24
5/11/2020,Texas,48,40988,1137,951,27
5/12/2020,Texas,48,42348,1169,1360,32
5/13/2020,Texas,48,43822,1205,1474,36
5/14/2020,Texas,48,45169,1256,1347,51
5/15/2020,Texas,48,46987,1300,1818,44
5/16/2020,Texas,48,47866,1330,879,30
5/17/2020,Texas,48,48828,1356,962,26
5/18/2020,Texas,48,49788,1362,960,6
5/19/2020,Texas,48,51080,1405,1292,43
5/20/2020,Texas,48,52369,1443,1289,38
5/21/2020,Texas,48,53441,1480,1072,37
5/22/2020,Texas,48,54369,1498,928,18
5/23/2020,Texas,48,55386,1522,1017,24
5/24/2020,Texas,48,56050,1533,664,11
5/25/2020,Texas,48,56490,1536,440,3
5/26/2020,Texas,48,57573,1552,1083,16
5/27/2020,Texas,48,59105,1598,1532,46
5/28/2020,Texas,48,60820,1618,1715,20
5/29/2020,Texas,48,62073,1645,1253,27
5/30/2020,Texas,48,63396,1676,1323,31
5/31/2020,Texas,48,64974,1683,1578,7
6/1/2020,Texas,48,66081,1695,1107,12
6/2/2020,Texas,48,67966,1732,1885,37
6/3/2020,Texas,48,69546,1766,1580,34
6/4/2020,Texas,48,71330,1793,1784,27
6/5/2020,Texas,48,73324,1821,1994,28
6/6/2020,Texas,48,75077,1840,1753,19
6/7/2020,Texas,48,75948,1846,871,6
6/8/2020,Texas,48,77326,1856,1378,10
6/9/2020,Texas,48,79271,1886,1945,30
