County Name,Most Recent Date,Total Count Confirmed,Total Count Deaths,COVID-19 Positive Patients,ICU COVID-19 Positive Patients
Yuba,4/18/20,14,1,0,0
Yuba,4/19/20,15,1,0,0
Yuba,4/20/20,15,1,0,0
Yuba,4/21/20,15,1,0,0
Yuba,4/22/20,15,1,0,0
Yuba,4/23/20,15,1,0,0
Yuba,4/24/20,15,1,0,0
Yuba,4/25/20,15,1,0,0
Yuba,4/26/20,15,1,0,0
Yuba,4/27/20,15,1,0,0
Yuba,4/28/20,15,1,0,0
Yuba,4/29/20,15,1,0,0
Yuba,4/30/20,15,1,0,0
Yuba,5/1/20,16,1,0,0
Yuba,5/2/20,16,1,0,0
Yuba,5/3/20,16,1,0,0
Yuba,5/4/20,16,1,0,0
Yuba,5/5/20,15,1,0,0
Yuba,5/6/20,15,1,0,0
Yuba,5/7/20,16,1,0,0
Yuba,5/8/20,16,1,0,0
Yuba,5/9/20,17,1,0,0
Yuba,5/10/20,17,1,0,0
Yuba,5/11/20,18,1,0,0
Yuba,5/12/20,19,1,0,0
Yuba,5/13/20,19,1,0,0
Yuba,5/14/20,21,1,0,0
Yuba,5/15/20,21,1,0,0
Yuba,5/16/20,21,1,0,0
Yuba,5/17/20,21,1,1,0
Yuba,5/18/20,23,1,1,0
Yuba,5/19/20,23,1,1,0
Yuba,5/20/20,23,1,1,0
Yuba,5/21/20,24,1,1,0
Yuba,5/22/20,24,1,1,0
Yuba,5/23/20,24,1,1,0
Yuba,5/24/20,24,1,1,0
Yuba,5/25/20,24,1,1,0
Yuba,5/26/20,24,1,1,0
Yuba,5/27/20,24,1,1,0
Yuba,5/28/20,24,1,1,0
Yuba,5/29/20,25,1,1,0
Yuba,5/30/20,25,1,1,0
